#group,FALSE,FALSE,FALSE,FALSE
#datatype,string,dateTime:RFC3339,string,long
#default,,,,
,host,time,topic,value
,LAPTOP-8866L08J,2024-04-28T15:54:47.198284079Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:47.1984398Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:48.240189875Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:48.248481756Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:49.313819546Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:49.32159675Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:50.411139525Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:50.416431803Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:51.566312125Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:51.570003022Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:52.590209966Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:52.59630211Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:53.665168436Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:53.670546739Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:54.757188644Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:54.762660765Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:55.838865673Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:55.839087205Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:56.908692512Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:56.914745906Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:57.990746646Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:57.996470767Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:59.076988789Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:54:59.080396331Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:00.211253901Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:00.216835745Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:01.272662271Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:01.272775326Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:02.401272906Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:02.401486401Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:03.408900892Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:03.417651162Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:04.514900383Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:04.520396834Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:05.59903327Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:05.61293707Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:06.701334992Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:06.706959166Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:07.792412125Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:07.792486877Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:08.851292424Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:08.85674304Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:09.915992772Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:09.916997747Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:11.037561668Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:11.041057939Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:12.082063007Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:12.087243247Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:13.195770834Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:13.201611339Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:14.2753055Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:14.281109352Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:15.519222944Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:15.52102867Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:29.475804247Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:29.481016949Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:30.507713026Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:30.510923942Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:31.585955721Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:31.591396051Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:32.691665111Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:32.695408333Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:33.81229738Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:33.819222832Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:34.846271617Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:34.852027968Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:35.947224632Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:35.951808074Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:37.027915259Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:37.031846573Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:38.116124926Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:38.122792372Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:39.186401378Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:39.191686404Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:40.286364221Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:40.291739423Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:41.346349967Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:41.351782608Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:42.426097025Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:42.433207889Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:43.546508673Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:43.551739977Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:44.60662577Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:44.612189606Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:45.679968217Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:45.686281897Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:46.770079806Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:46.776589041Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:47.865650819Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:47.871895698Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:48.958769958Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:48.962010609Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:50.010538285Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:50.01620703Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:51.12632494Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:51.132367976Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:52.190354105Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:52.202025274Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:53.286689025Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:53.292535281Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:54.370394679Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:54.375999437Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:55.450551587Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:55.456160798Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:56.557254193Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:56.564611716Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:57.640871569Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:57.646061203Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:58.706575847Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:58.714015297Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:59.780755862Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:55:59.786038934Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:06.280833108Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:06.292885849Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:07.385119084Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:07.39466129Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:08.44499431Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:08.454782036Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:09.529942757Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:09.538232326Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:10.622797993Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:10.634795417Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:11.709067726Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:11.720431034Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:12.774524721Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:12.784644445Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:13.895557826Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:13.900797665Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:14.944772833Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:14.954816783Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:16.048224167Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:16.055075817Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:17.150205913Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:17.160873249Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:18.20740467Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:18.217553625Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:19.304200503Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:19.314602423Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:20.385307271Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:20.394882962Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:21.465262061Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:21.474628535Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:22.5462888Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:22.555411276Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:23.64947716Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:23.658982967Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:24.699546669Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:24.712740352Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:25.794554587Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:25.805074762Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:26.865528084Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:56:26.8758484Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:24.36483617Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:24.369715329Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:25.429479921Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:25.435028819Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:26.508849393Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:26.51537779Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:27.62302308Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:27.629000802Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:28.675134469Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:28.678533687Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:29.773782515Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:29.779039923Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:30.853589746Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:30.859177703Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:31.933827794Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:31.939102455Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:33.02980161Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:33.029801861Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:34.114712386Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:34.11904138Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:35.179197052Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:35.184994421Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:36.261548039Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:36.261548851Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:37.353289813Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:37.358894366Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:38.433938599Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:38.443373061Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:39.634952252Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:39.640204947Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:40.697245656Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:40.7282956Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:41.698867752Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:41.69976383Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:42.783206066Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:42.801821373Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:43.853949157Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:43.859197452Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:44.934256736Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:44.939429542Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:46.013845445Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:46.021105087Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:47.094376718Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:47.099592302Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:48.214062101Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:48.219495934Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:56.939038557Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:56.945847713Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:58.129551491Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:57:58.143776014Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:58:08.200501288Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-28T15:58:08.212472228Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-29T15:45:12.336021549Z,LoRa/ab/cm,49
,LAPTOP-8866L08J,2024-04-29T15:45:17.494877661Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:45:18.394181897Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:45:19.404456971Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:45:20.513553788Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:45:21.574741279Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:45:22.641615007Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:45:23.752171269Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:45:24.867129436Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:45:26.305460438Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:45:57.307023156Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:45:58.420355092Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:45:59.484259108Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:45:59.613486391Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:00.551283626Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:00.557293689Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:01.636756749Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:01.648375171Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:02.735913487Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:02.740604248Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:04.950866283Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:04.955521031Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:39.550574871Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:46:39.554267236Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:46:40.644160151Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:46:40.64935548Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:46:41.728537168Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:46:41.730270083Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:46:42.82321554Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:42.825808392Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:43.871644481Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:46:43.881131953Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:46:44.979416053Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:44.997491489Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:46.060855981Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:46:46.060857962Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:46:47.123744398Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:47.129349079Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:48.281020848Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:48.281020878Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:46:49.330782471Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:46:49.336449305Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:47:25.095413056Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:47:25.097603052Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:47:26.130345445Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:26.139455244Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:27.203035804Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:47:27.211170892Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:47:28.337283882Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:47:28.343052594Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:47:35.924749949Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:47:35.931822601Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:47:36.988326862Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:37.009486737Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:38.074641597Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:38.081292223Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:39.135835326Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:39.138390721Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:40.3236239Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:40.330091271Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:51.026109192Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:51.032102983Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:58.599744511Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:58.606296679Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:47:59.679701645Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:47:59.686119588Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:48:07.31972654Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:48:07.327356793Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:48:08.810146596Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:08.816475448Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:23.541435216Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:48:23.546388448Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:48:35.498687064Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:48:35.498726143Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:48:36.576733842Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:36.581987601Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:37.611229026Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:37.61124425Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:38.718835577Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:38.726122757Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:40.483783751Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:40.491341393Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:47.544026594Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:47.552898902Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:53.893900401Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:48:53.90322572Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:49:00.412098955Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:49:00.412111128Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:49:01.460366738Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:49:01.469463279Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:49:02.516250322Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:49:02.531946555Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:49:03.615250948Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:49:03.619757565Z,LoRa/ab/cm,46
,LAPTOP-8866L08J,2024-04-29T15:49:05.998104114Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:49:05.998108379Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:50:12.909497943Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:50:12.91466252Z,LoRa/ab/cm,45
,LAPTOP-8866L08J,2024-04-29T15:50:14.050631751Z,LoRa/ab/cm,45
